,CVEno,pubdate,CVSS,category,SLA,jobtype,team1,team2,team3,totaltime
11966,11967,2017-03-09 17:59:00,8.1,high,7,concurrent,0,7,0,7
11967,11968,2017-03-15 14:59:00,5.0,medium,14,concurrent,4,1,3,8
11968,11969,2017-03-15 14:59:00,5.0,medium,14,concurrent,2,1,3,6
11969,11970,2017-03-15 14:59:00,5.0,medium,14,concurrent,0,0,1,1
11970,11971,2017-03-15 14:59:00,7.3,high,7,sequential,3,7,0,10
11971,11972,2017-03-15 14:59:00,5.0,medium,14,concurrent,1,1,1,3
11972,11973,2017-03-15 14:59:00,5.0,medium,14,concurrent,5,1,0,6
11973,11974,2017-04-03 05:59:00,7.5,high,7,concurrent,0,5,3,8
11974,11975,2017-03-15 15:59:00,6.1,medium,14,concurrent,4,1,2,7
11975,11976,2017-03-12 05:59:00,7.5,high,7,concurrent,0,3,0,3
11976,11977,2017-03-05 20:59:00,8.1,high,7,concurrent,3,2,0,5
11977,11978,2017-03-05 21:59:00,6.1,medium,14,concurrent,4,3,3,10
11978,11979,2017-04-03 05:59:00,7.8,high,7,concurrent,5,7,1,13
11979,11980,2017-03-27 17:59:00,7.8,high,7,concurrent,2,3,3,8
11980,11981,2017-03-27 17:59:00,7.8,high,7,concurrent,3,2,1,6
11983,11984,2017-03-27 17:59:00,7.0,high,7,concurrent,5,6,1,12
11986,11987,2017-03-27 17:59:00,8.8,high,7,concurrent,3,4,0,7
11987,11988,2017-03-27 17:59:00,5.5,medium,14,sequential,0,4,3,7
11988,11989,2017-03-27 17:59:00,8.8,high,7,concurrent,5,6,2,13
11990,11991,2017-03-27 17:59:00,7.8,high,7,concurrent,3,3,0,6
11991,11992,2017-03-27 17:59:00,6.5,medium,14,concurrent,1,6,1,8
11992,11993,2017-03-27 17:59:00,6.5,medium,14,sequential,2,1,3,6
11993,11994,2017-03-10 01:59:00,9.8,critical,3,concurrent,3,6,1,10
11994,11995,2017-03-11 06:59:00,8.1,high,7,concurrent,2,2,2,6
11995,11996,2017-03-04 03:59:00,7.5,high,7,concurrent,0,7,2,9
11996,11997,2017-03-04 03:59:00,7.5,high,7,concurrent,1,1,1,3
11997,11998,2017-03-04 03:59:00,7.5,high,7,concurrent,0,2,2,4
11998,11999,2017-03-04 03:59:00,7.5,high,7,concurrent,0,4,0,4
11999,12000,2017-03-04 03:59:00,7.5,high,7,concurrent,4,2,2,8
12000,12001,2017-03-04 03:59:00,7.5,high,7,concurrent,3,1,2,6
12001,12002,2017-03-04 03:59:00,7.5,high,7,concurrent,2,1,3,6
12002,12003,2017-03-04 03:59:00,7.5,high,7,concurrent,4,2,1,7
12003,12004,2017-03-05 20:59:00,6.1,medium,14,sequential,1,7,3,11
12004,12005,2017-03-05 20:59:00,6.1,medium,14,concurrent,5,3,2,10
12005,12006,2017-03-05 20:59:00,6.1,medium,14,concurrent,3,5,1,9
12006,12007,2017-03-05 20:59:00,6.1,medium,14,concurrent,0,2,2,4
12008,12009,2017-03-05 20:59:00,6.1,medium,14,concurrent,1,6,3,10
12009,12010,2017-03-05 20:59:00,6.1,medium,14,concurrent,4,6,1,11
12010,12011,2017-03-05 20:59:00,6.1,medium,14,concurrent,4,6,0,10
12011,12012,2017-03-05 20:59:00,6.1,medium,14,concurrent,2,5,0,7
12012,12013,2017-03-05 20:59:00,6.1,medium,14,concurrent,1,5,1,7
12013,12014,2017-03-05 20:59:00,6.1,medium,14,concurrent,0,0,3,3
12014,12015,2017-03-05 20:59:00,6.1,medium,14,concurrent,3,7,1,11
12015,12016,2017-03-05 20:59:00,6.1,medium,14,concurrent,1,0,1,2
12016,12017,2017-03-05 20:59:00,6.1,medium,14,concurrent,2,7,3,12
12017,12018,2017-03-05 20:59:00,7.2,high,7,concurrent,2,0,1,3
12018,12019,2017-03-06 02:59:00,7.5,high,7,concurrent,0,5,1,6
12019,12020,2017-03-06 02:59:00,5.5,medium,14,concurrent,2,0,2,4
12020,12021,2017-03-06 02:59:00,5.5,medium,14,concurrent,5,6,3,14
12021,12022,2017-03-06 02:59:00,5.5,medium,14,concurrent,5,0,2,7
12022,12023,2017-03-06 02:59:00,5.5,medium,14,concurrent,5,3,3,11
12023,12024,2017-03-06 02:59:00,5.5,medium,14,concurrent,4,7,0,11
12024,12025,2017-03-06 02:59:00,6.1,medium,14,concurrent,4,6,2,12
12025,12026,2017-03-06 02:59:00,6.1,medium,14,concurrent,1,6,3,10
12026,12027,2017-03-15 14:59:00,6.5,medium,14,concurrent,5,6,0,11
12027,12028,2017-03-10 10:59:00,9.8,critical,3,concurrent,4,2,1,7
12028,12029,2017-03-24 07:59:00,5.9,medium,14,concurrent,3,4,0,7
12029,12030,2017-03-07 08:59:00,6.1,medium,14,concurrent,3,3,3,9
12030,12031,2017-03-07 16:59:00,6.1,medium,14,concurrent,1,5,3,9
12031,12032,2017-03-16 14:59:00,7.5,high,7,concurrent,0,4,1,5
12032,12033,2017-03-07 19:59:00,6.1,medium,14,concurrent,4,5,1,10
12033,12034,2017-06-01 16:29:00,5.9,medium,14,concurrent,2,6,2,10
12034,12035,2017-03-11 06:59:00,9.9,critical,3,concurrent,1,5,0,6
12035,12036,2017-03-14 17:59:00,6.7,medium,14,concurrent,0,3,0,3
12036,12037,2017-03-23 20:59:00,9.8,critical,3,concurrent,0,2,3,5
12037,12038,2017-03-08 00:59:00,6.1,medium,14,concurrent,5,2,0,7
12038,12039,2017-05-01 01:59:00,9.1,critical,3,sequential,0,1,0,1
12039,12040,2017-05-01 01:59:00,9.1,critical,3,concurrent,5,4,3,12
12040,12041,2017-03-09 19:59:00,9.8,critical,3,concurrent,2,6,0,8
12041,12042,2017-03-09 19:59:00,7.5,high,7,concurrent,2,3,3,8
12042,12043,2017-03-09 19:59:00,8.1,high,7,concurrent,5,2,0,7
12043,12044,2017-03-09 19:59:00,8.8,high,7,concurrent,4,3,2,9
12044,12045,2017-07-20 13:29:00,9.8,critical,3,concurrent,2,5,0,7
12045,12046,2017-07-20 13:29:00,9.8,critical,3,concurrent,4,0,1,5
12046,12047,2017-07-20 13:29:00,9.8,critical,3,concurrent,5,6,1,12
12047,12048,2017-03-08 08:59:00,6.1,medium,14,concurrent,2,7,1,10
12048,12049,2017-03-08 08:59:00,6.1,medium,14,concurrent,5,1,2,8
12049,12050,2017-03-08 08:59:00,6.1,medium,14,concurrent,1,3,0,4
12050,12051,2017-03-08 08:59:00,6.1,medium,14,concurrent,4,3,2,9
12051,12052,2017-03-08 08:59:00,6.1,medium,14,concurrent,2,7,0,9
12052,12053,2017-03-08 08:59:00,6.1,medium,14,concurrent,0,2,0,2
12053,12054,2017-03-08 08:59:00,6.1,medium,14,concurrent,1,4,1,6
12054,12055,2017-03-08 08:59:00,6.1,medium,14,concurrent,3,6,1,10
12055,12056,2017-03-08 08:59:00,6.1,medium,14,concurrent,1,5,2,8
12056,12057,2017-03-27 17:59:00,9.8,critical,3,concurrent,3,3,2,8
12057,12058,2017-03-08 23:59:00,7.3,high,7,concurrent,1,3,3,7
12058,12059,2017-03-08 23:59:00,6.1,medium,14,concurrent,2,5,2,9
12059,12060,2017-03-09 09:59:00,6.1,medium,14,sequential,3,4,0,7
12060,12061,2017-03-09 09:59:00,9.8,critical,3,concurrent,1,1,0,2
12061,12062,2017-03-09 09:59:00,8.8,high,7,concurrent,3,3,2,8
12062,12063,2017-03-20 16:59:00,9.8,critical,3,concurrent,5,4,0,9
12063,12064,2017-05-02 14:59:00,9.8,critical,3,concurrent,0,2,3,5
12064,12065,2017-03-09 09:59:00,7.5,high,7,concurrent,1,6,0,7
12065,12066,2017-04-29 16:59:00,9.8,critical,3,sequential,5,1,1,7
12066,12067,2017-04-14 18:59:00,7.2,high,7,concurrent,5,4,2,11
12067,12068,2017-03-09 09:59:00,5.4,medium,14,sequential,1,0,3,4
12068,12069,2017-03-09 09:59:00,5.4,medium,14,concurrent,2,0,3,5
12069,12070,2017-05-05 10:29:00,8.8,high,7,concurrent,1,0,0,1
12070,12071,2017-03-09 09:59:00,9.8,critical,3,sequential,0,4,1,5
12071,12072,2017-03-09 09:59:00,6.1,medium,14,concurrent,2,5,3,10
12072,12073,2017-03-09 09:59:00,6.1,medium,14,concurrent,5,0,2,7
12073,12074,2017-03-09 09:59:00,6.1,medium,14,concurrent,1,0,1,2
12074,12075,2017-03-09 09:59:00,6.1,medium,14,concurrent,4,2,0,6
12075,12076,2017-05-01 19:59:00,6.5,medium,14,concurrent,0,6,0,6
12076,12077,2017-05-01 19:59:00,8.8,high,7,concurrent,4,1,1,6
12077,12078,2017-03-09 09:59:00,7.2,high,7,concurrent,0,2,3,5
12078,12079,2017-03-09 09:59:00,7.2,high,7,sequential,5,1,0,6
12079,12080,2017-03-09 09:59:00,7.2,high,7,concurrent,5,7,2,14
12080,12081,2017-03-09 09:59:00,7.2,high,7,concurrent,2,2,2,6
12081,12082,2017-03-09 09:59:00,7.2,high,7,concurrent,2,7,1,10
12082,12083,2017-03-09 09:59:00,7.2,high,7,sequential,1,7,2,10
12083,12084,2017-03-09 09:59:00,7.2,high,7,concurrent,0,3,0,3
12084,12085,2017-03-09 09:59:00,7.2,high,7,concurrent,4,5,1,10
12085,12086,2017-03-09 09:59:00,7.2,high,7,concurrent,1,2,2,5
12086,12087,2017-03-09 19:59:00,6.1,medium,14,concurrent,1,0,2,3
12087,12088,2017-03-09 19:59:00,6.3,medium,14,concurrent,4,3,2,9
12088,12089,2017-03-09 20:59:00,6.1,medium,14,concurrent,0,3,3,6
12089,12090,2017-08-28 19:29:00,7.5,high,7,concurrent,1,6,2,9
12090,12091,2017-03-10 10:59:00,5.5,medium,14,concurrent,2,0,0,2
12091,12092,2017-04-07 17:59:00,7.8,high,7,concurrent,4,6,0,10
12092,12093,2017-04-07 17:59:00,6.7,medium,14,sequential,0,0,1,1
12093,12094,2017-04-07 17:59:00,5.3,medium,14,concurrent,0,4,1,5
12094,12095,2017-04-07 17:59:00,7.8,high,7,concurrent,5,7,2,14
12095,12096,2017-04-07 17:59:00,7.1,high,7,concurrent,3,6,0,9
12096,12097,2017-04-07 17:59:00,4.4,medium,14,concurrent,0,6,2,8
12097,12098,2017-04-07 17:59:00,6.5,medium,14,concurrent,4,2,3,9
12098,12099,2017-04-07 17:59:00,6.1,medium,14,concurrent,0,3,0,3
12099,12100,2017-07-04 00:29:00,5.4,medium,14,concurrent,1,0,1,2
12100,12101,2017-04-07 17:59:00,6.4,medium,14,concurrent,2,0,2,4
12101,12102,2017-04-20 22:59:00,8.7,high,7,concurrent,2,7,0,9
12102,12103,2017-04-20 22:59:00,8.6,high,7,sequential,1,0,0,1
12103,12104,2017-04-20 22:59:00,7.7,high,7,concurrent,1,4,2,7
12104,12105,2017-04-20 22:59:00,7.7,high,7,concurrent,3,6,3,12
12105,12106,2017-04-20 22:59:00,6.1,medium,14,sequential,1,7,0,8
12106,12107,2017-07-25 19:29:00,8.6,high,7,concurrent,5,5,0,10
12107,12108,2017-04-20 22:59:00,5.8,medium,14,sequential,1,2,2,5
12108,12109,2017-04-20 22:59:00,6.5,medium,14,concurrent,2,4,3,9
12109,12110,2017-04-20 22:59:00,6.3,medium,14,concurrent,3,5,0,8
12110,12111,2017-04-20 22:59:00,8.8,high,7,concurrent,3,7,2,12
12111,12112,2017-04-20 22:59:00,5.4,medium,14,concurrent,0,0,0,0
12112,12113,2017-04-20 22:59:00,5.4,medium,14,concurrent,5,1,2,8
12113,12114,2017-04-20 22:59:00,8.8,high,7,sequential,1,0,1,2
12114,12115,2017-05-03 21:59:00,5.8,medium,14,concurrent,2,1,0,3
12115,12116,2017-05-18 19:29:00,7.5,high,7,concurrent,5,0,2,7
12116,12117,2017-05-18 19:29:00,9.8,critical,3,concurrent,0,2,0,2
12117,12118,2017-05-18 19:29:00,7.8,high,7,concurrent,5,2,1,8
12118,12119,2017-05-03 21:59:00,5.3,medium,14,concurrent,0,1,1,2
12119,12120,2017-05-03 21:59:00,7.1,high,7,concurrent,5,3,3,11
12120,12121,2017-05-03 21:59:00,5.3,medium,14,sequential,3,4,1,8
12121,12122,2017-09-07 21:29:00,7.5,high,7,concurrent,0,4,0,4
12122,12123,2017-05-03 21:59:00,6.8,medium,14,concurrent,3,1,1,5
12123,12124,2017-05-03 21:59:00,5.3,medium,14,concurrent,1,6,1,8
12124,12125,2017-05-22 01:29:00,5.3,medium,14,concurrent,1,5,2,8
12125,12126,2017-09-07 21:29:00,7.5,high,7,concurrent,2,0,1,3
12126,12127,2017-05-22 01:29:00,7.5,high,7,concurrent,2,2,2,6
12127,12128,2017-05-22 01:29:00,7.5,high,7,concurrent,5,6,3,14
12128,12129,2017-05-22 01:29:00,8.8,high,7,concurrent,4,3,2,9
12129,12130,2017-05-22 01:29:00,6.5,medium,14,sequential,1,6,0,7
12130,12131,2017-05-22 01:29:00,6.5,medium,14,concurrent,4,4,0,8
12131,12132,2017-05-22 01:29:00,6.5,medium,14,concurrent,1,1,0,2
12132,12133,2017-06-08 13:29:00,7.8,high,7,concurrent,0,1,1,2
12133,12134,2017-06-08 13:29:00,9.8,critical,3,concurrent,1,3,0,4
12134,12135,2017-06-08 13:29:00,9.8,critical,3,concurrent,4,0,3,7
12135,12136,2017-05-22 01:29:00,7.5,high,7,concurrent,3,0,3,6
12136,12137,2017-05-22 01:29:00,5.3,medium,14,sequential,2,7,0,9
12137,12138,2017-05-22 01:29:00,5.3,medium,14,concurrent,1,4,2,7
12138,12139,2017-05-22 01:29:00,5.3,medium,14,concurrent,1,6,2,9
12139,12140,2017-05-22 01:29:00,5.3,medium,14,concurrent,4,4,2,10
12140,12141,2017-05-22 01:29:00,5.3,medium,14,concurrent,0,1,0,1
12141,12142,2017-05-22 01:29:00,5.3,medium,14,concurrent,0,3,1,4
12142,12143,2017-06-08 13:29:00,7.5,high,7,concurrent,3,2,3,8
12143,12144,2017-05-22 01:29:00,7.8,high,7,concurrent,4,2,1,7
12144,12145,2017-05-22 01:29:00,7.8,high,7,concurrent,2,0,1,3
12145,12146,2017-05-16 17:29:00,7.5,high,7,concurrent,3,1,2,6
12146,12147,2017-05-18 19:29:00,7.5,high,7,concurrent,3,5,1,9
12147,12148,2017-05-22 01:29:00,7.5,high,7,concurrent,5,4,2,11
12148,12149,2017-05-22 01:29:00,6.1,medium,14,concurrent,4,5,1,10
12149,12150,2017-06-13 06:29:00,6.5,medium,14,concurrent,5,0,1,6
12150,12151,2017-06-13 06:29:00,5.9,medium,14,concurrent,0,7,3,10
12151,12152,2017-05-16 17:29:00,7.5,high,7,sequential,2,7,2,11
12152,12153,2017-05-16 17:29:00,7.5,high,7,concurrent,3,3,0,6
12153,12154,2017-06-13 06:29:00,8.8,high,7,concurrent,5,1,3,9
12154,12155,2017-06-13 06:29:00,6.1,medium,14,concurrent,1,5,0,6
12155,12156,2017-06-26 07:29:00,8.0,high,7,concurrent,4,7,1,12
12156,12157,2017-08-07 06:29:00,6.5,medium,14,concurrent,2,4,3,9
12157,12158,2017-08-07 06:29:00,7.5,high,7,concurrent,1,1,2,4
12158,12159,2017-08-07 06:29:00,6.5,medium,14,sequential,0,7,0,7
12159,12160,2017-06-13 06:29:00,6.0,medium,14,concurrent,3,7,2,12
12160,12161,2017-06-13 06:29:00,9.8,critical,3,concurrent,3,7,1,11
12161,12162,2017-06-13 06:29:00,4.9,medium,14,concurrent,2,1,0,3
12162,12163,2017-06-26 07:29:00,7.8,high,7,concurrent,0,2,1,3
12163,12164,2017-06-13 06:29:00,6.1,medium,14,concurrent,5,7,3,15
12164,12165,2017-06-13 06:29:00,7.5,high,7,concurrent,4,7,0,11
12165,12166,2017-07-25 19:29:00,7.5,high,7,concurrent,0,6,3,9
12166,12167,2017-06-13 06:29:00,6.5,medium,14,concurrent,0,0,0,0
12167,12168,2017-06-13 06:29:00,7.5,high,7,concurrent,3,1,1,5
12168,12169,2017-06-13 06:29:00,6.1,medium,14,sequential,4,3,0,7
12169,12170,2017-06-26 07:29:00,7.5,high,7,concurrent,3,5,3,11
12170,12171,2017-12-01 17:29:00,6.4,medium,14,sequential,0,3,0,3
12171,12172,2017-06-13 06:29:00,7.5,high,7,concurrent,4,5,3,12
12172,12173,2017-06-13 06:29:00,7.5,high,7,concurrent,0,2,2,4
12173,12174,2017-06-13 06:29:00,8.8,high,7,concurrent,2,5,3,10
12174,12175,2017-06-13 06:29:00,8.8,high,7,concurrent,1,3,0,4
12175,12176,2017-06-13 06:29:00,8.8,high,7,concurrent,0,2,3,5
12176,12177,2017-06-13 06:29:00,8.8,high,7,concurrent,1,6,3,10
12177,12178,2017-06-13 06:29:00,8.8,high,7,concurrent,1,7,1,9
12178,12179,2017-06-13 06:29:00,8.8,high,7,concurrent,2,3,1,6
12179,12180,2017-06-13 06:29:00,8.8,high,7,concurrent,4,6,1,11
12180,12181,2017-06-13 06:29:00,8.8,high,7,concurrent,2,0,3,5
12181,12182,2017-06-13 06:29:00,4.9,medium,14,concurrent,5,4,1,10
12182,12183,2017-06-13 06:29:00,6.5,medium,14,concurrent,0,3,1,4
12183,12184,2017-06-13 06:29:00,8.8,high,7,concurrent,4,3,0,7
12184,12185,2017-06-13 06:29:00,5.5,medium,14,concurrent,3,6,0,9
12185,12186,2017-06-13 06:29:00,5.5,medium,14,concurrent,1,6,1,8
12186,12187,2017-06-13 06:29:00,5.5,medium,14,concurrent,1,7,0,8
12187,12188,2017-06-13 06:29:00,5.5,medium,14,concurrent,5,5,1,11
12188,12189,2017-06-13 06:29:00,6.5,medium,14,concurrent,2,1,0,3
12189,12190,2017-07-04 00:29:00,5.4,medium,14,concurrent,0,2,3,5
12190,12191,2017-07-04 00:29:00,6.1,medium,14,concurrent,2,3,0,5
12191,12192,2017-07-04 00:29:00,6.1,medium,14,concurrent,4,4,2,10
12192,12193,2017-07-04 00:29:00,6.1,medium,14,concurrent,0,7,0,7
12193,12194,2017-07-04 00:29:00,6.1,medium,14,concurrent,2,7,3,12
12194,12195,2017-07-04 00:29:00,5.9,medium,14,concurrent,0,1,1,2
12195,12196,2017-07-04 00:29:00,6.5,medium,14,sequential,1,0,1,2
12196,12197,2017-07-04 00:29:00,5.5,medium,14,concurrent,5,0,1,6
12197,12198,2017-07-04 00:29:00,5.1,medium,14,concurrent,4,0,3,7
12198,12199,2017-07-06 00:29:00,8.2,high,7,concurrent,3,4,2,9
12199,12200,2017-07-06 00:29:00,9.8,critical,3,concurrent,5,1,0,6
12200,12201,2017-07-06 00:29:00,9.8,critical,3,concurrent,3,1,2,6
12201,12202,2017-08-17 20:29:00,8.1,high,7,concurrent,0,3,1,4
12202,12203,2017-07-06 00:29:00,9.1,critical,3,concurrent,1,4,3,8
12203,12204,2017-07-06 00:29:00,8.8,high,7,concurrent,5,4,0,9
12204,12205,2017-07-06 00:29:00,9.8,critical,3,concurrent,2,5,0,7
12205,12206,2017-07-06 00:29:00,9.8,critical,3,concurrent,4,2,1,7
12206,12207,2017-07-04 00:29:00,5.4,medium,14,concurrent,0,3,3,6
12207,12208,2017-07-04 00:29:00,5.4,medium,14,concurrent,3,0,1,4
12208,12209,2017-07-04 00:29:00,5.4,medium,14,concurrent,4,5,3,12
12209,12210,2017-07-04 00:29:00,6.7,medium,14,concurrent,5,6,0,11
12210,12211,2017-07-04 00:29:00,6.7,medium,14,concurrent,5,1,1,7
12211,12212,2017-09-21 05:29:00,7.5,high,7,concurrent,4,1,3,8
12212,12213,2017-07-04 00:29:00,5.3,medium,14,concurrent,5,6,3,14
12213,12214,2017-07-04 00:29:00,6.1,medium,14,concurrent,3,5,0,8
12214,12215,2017-07-04 00:29:00,6.1,medium,14,concurrent,0,4,0,4
12215,12216,2017-07-04 00:29:00,6.1,medium,14,concurrent,0,5,1,6
12216,12217,2017-07-10 20:29:00,5.5,medium,14,concurrent,1,2,1,4
12217,12218,2017-07-10 20:29:00,5.3,medium,14,concurrent,2,2,0,4
12218,12219,2017-07-10 20:29:00,7.0,high,7,concurrent,3,5,1,9
12219,12220,2017-07-10 20:29:00,7.5,high,7,concurrent,1,5,1,7
12220,12221,2017-07-10 20:29:00,5.3,medium,14,concurrent,2,4,3,9
12221,12222,2017-07-10 20:29:00,7.5,high,7,concurrent,5,7,0,12
12222,12223,2017-07-10 20:29:00,6.7,medium,14,concurrent,5,6,3,14
12223,12224,2017-07-10 20:29:00,6.1,medium,14,concurrent,2,7,0,9
12224,12225,2017-07-10 20:29:00,5.4,medium,14,sequential,2,1,2,5
12225,12226,2017-07-10 20:29:00,6.7,medium,14,concurrent,4,3,3,10
12226,12227,2017-07-17 21:29:00,8.8,high,7,concurrent,2,0,1,3
12227,12228,2017-07-17 21:29:00,8.8,high,7,concurrent,3,3,0,6
12228,12229,2017-07-17 21:29:00,8.8,high,7,concurrent,1,2,1,4
12229,12230,2017-07-17 21:29:00,8.8,high,7,concurrent,2,4,2,8
12230,12231,2017-07-17 21:29:00,8.8,high,7,concurrent,1,3,2,6
12231,12232,2017-07-17 21:29:00,8.8,high,7,concurrent,3,5,2,10
12232,12233,2017-07-17 21:29:00,8.8,high,7,concurrent,0,4,0,4
12233,12234,2017-07-17 21:29:00,8.8,high,7,concurrent,3,6,2,11
12234,12235,2017-07-17 21:29:00,8.8,high,7,concurrent,4,7,2,13
12235,12236,2017-08-07 06:29:00,7.5,high,7,concurrent,3,6,2,11
12236,12237,2017-07-25 19:29:00,7.2,high,7,concurrent,0,7,1,8
12237,12238,2017-08-07 06:29:00,9.8,critical,3,concurrent,4,2,1,7
12238,12239,2017-07-25 19:29:00,6.7,medium,14,concurrent,1,4,0,5
12239,12240,2017-07-25 19:29:00,5.4,medium,14,concurrent,2,4,1,7
12240,12241,2017-07-25 19:29:00,7.5,high,7,concurrent,3,2,1,6
12241,12242,2017-07-25 19:29:00,7.5,high,7,concurrent,0,6,3,9
12242,12243,2017-08-07 06:29:00,7.5,high,7,concurrent,4,7,0,11
12243,12244,2017-07-25 19:29:00,8.8,high,7,concurrent,5,1,1,7
12244,12245,2017-08-07 06:29:00,6.5,medium,14,concurrent,4,3,3,10
12245,12246,2017-07-25 19:29:00,6.1,medium,14,sequential,5,4,1,10
12246,12247,2017-08-07 06:29:00,8.8,high,7,concurrent,1,7,1,9
12247,12248,2017-08-07 06:29:00,8.8,high,7,concurrent,1,1,2,4
12248,12249,2017-08-07 06:29:00,6.5,medium,14,concurrent,2,5,2,9
12249,12250,2017-08-07 06:29:00,6.5,medium,14,concurrent,5,3,2,10
12250,12251,2017-08-07 06:29:00,6.1,medium,14,concurrent,5,1,1,7
12251,12252,2017-08-07 06:29:00,6.1,medium,14,concurrent,2,7,0,9
12252,12253,2017-08-07 06:29:00,7.5,high,7,concurrent,3,0,3,6
12253,12254,2017-08-07 06:29:00,5.4,medium,14,concurrent,5,1,0,6
12254,12255,2017-08-07 06:29:00,6.1,medium,14,concurrent,3,7,1,11
12255,12256,2017-08-07 06:29:00,7.5,high,7,concurrent,2,6,3,11
12256,12257,2017-08-17 20:29:00,7.1,high,7,concurrent,2,1,1,4
12257,12258,2017-08-17 20:29:00,7.8,high,7,concurrent,3,7,0,10
12258,12259,2017-08-07 06:29:00,5.4,medium,14,concurrent,0,2,2,4
12259,12260,2017-08-07 06:29:00,8.2,high,7,concurrent,1,3,0,4
12260,12261,2017-08-17 20:29:00,7.5,high,7,concurrent,3,3,1,7
12261,12262,2017-08-17 20:29:00,4.3,medium,14,concurrent,5,6,3,14
12262,12263,2017-08-17 20:29:00,6.7,medium,14,concurrent,0,4,1,5
12263,12264,2017-08-17 20:29:00,5.0,medium,14,concurrent,2,6,0,8
12264,12265,2017-08-17 20:29:00,5.7,medium,14,concurrent,3,6,0,9
12265,12266,2017-08-17 20:29:00,6.1,medium,14,concurrent,2,3,2,7
12266,12267,2017-08-17 20:29:00,4.9,medium,14,concurrent,3,5,2,10
12267,12268,2017-08-17 20:29:00,6.5,medium,14,concurrent,5,3,1,9
12268,12269,2018-06-07 12:29:00,7.5,high,7,concurrent,0,4,0,4
12269,12270,2017-09-07 21:29:00,7.5,high,7,concurrent,0,4,1,5
12270,12271,2017-08-17 20:29:00,5.3,medium,14,concurrent,4,4,0,8
12271,12272,2017-08-17 20:29:00,5.4,medium,14,concurrent,0,6,0,6
12272,12273,2017-08-17 20:29:00,4.3,medium,14,concurrent,1,6,2,9
12273,12274,2017-08-17 20:29:00,5.3,medium,14,sequential,0,5,1,6
12274,12275,2017-08-17 20:29:00,4.3,medium,14,concurrent,4,7,3,14
12275,12276,2017-08-17 20:29:00,6.3,medium,14,concurrent,1,7,0,8
12276,12277,2017-08-17 20:29:00,6.1,medium,14,concurrent,0,6,3,9
12277,12278,2017-09-07 21:29:00,6.1,medium,14,concurrent,0,2,0,2
12278,12279,2017-08-17 20:29:00,6.8,medium,14,concurrent,5,5,3,13
12279,12280,2017-09-07 21:29:00,7.5,high,7,concurrent,3,3,0,6
12280,12281,2017-09-07 21:29:00,6.5,medium,14,concurrent,4,2,2,8
12281,12282,2017-09-07 21:29:00,6.5,medium,14,sequential,5,2,3,10
12282,12283,2017-09-07 21:29:00,6.7,medium,14,concurrent,3,3,2,8
12283,12284,2017-09-07 21:29:00,4.4,medium,14,concurrent,1,5,0,6
12284,12285,2017-09-07 21:29:00,6.7,medium,14,concurrent,0,3,3,6
12285,12286,2017-03-10 00:59:00,6.1,medium,14,concurrent,2,7,3,12
12286,12287,2017-03-10 10:59:00,7.8,high,7,concurrent,0,4,3,7
12287,12288,2017-03-10 10:59:00,6.1,medium,14,concurrent,4,7,0,11
12288,12289,2017-03-10 10:59:00,7.5,high,7,concurrent,2,7,2,11
12289,12290,2017-03-10 10:59:00,7.5,high,7,sequential,4,6,1,11
12290,12291,2017-03-10 10:59:00,7.5,high,7,concurrent,2,5,2,9
12291,12292,2017-03-20 16:59:00,8.8,high,7,concurrent,2,7,0,9
12293,12294,2017-03-20 16:59:00,5.3,medium,14,concurrent,4,0,3,7
12294,12295,2017-03-13 14:59:00,6.1,medium,14,concurrent,3,6,3,12
12295,12296,2017-03-11 06:59:00,6.1,medium,14,concurrent,2,5,3,10
12296,12297,2017-03-11 06:59:00,6.1,medium,14,concurrent,2,6,3,11
12297,12298,2017-03-11 06:59:00,6.1,medium,14,concurrent,4,2,0,6
12298,12299,2017-03-11 06:59:00,6.1,medium,14,concurrent,3,7,0,10
12299,12300,2017-03-11 06:59:00,6.1,medium,14,concurrent,4,0,1,5
12300,12301,2017-05-23 04:29:00,9.8,critical,3,concurrent,2,0,1,3
12301,12302,2017-03-12 01:59:00,5.4,medium,14,concurrent,3,7,2,12
12302,12303,2017-03-12 01:59:00,5.4,medium,14,concurrent,1,2,0,3
12303,12304,2017-03-12 01:59:00,4.9,medium,14,concurrent,4,3,3,10
12304,12305,2017-03-12 01:59:00,5.4,medium,14,concurrent,0,3,1,4
12305,12306,2017-03-12 01:59:00,6.1,medium,14,concurrent,0,1,1,2
12306,12307,2017-03-12 01:59:00,6.5,medium,14,concurrent,2,6,3,11
12307,12308,2017-03-12 05:59:00,6.1,medium,14,concurrent,5,4,1,10
12308,12309,2017-05-23 04:29:00,9.8,critical,3,sequential,4,4,1,9
12309,12310,2017-03-12 05:59:00,8.8,high,7,concurrent,2,3,3,8
12310,12311,2017-03-15 14:59:00,7.8,high,7,concurrent,2,2,2,6
12311,12312,2017-03-15 14:59:00,7.8,high,7,concurrent,1,7,2,10
12312,12313,2017-03-20 16:59:00,5.5,medium,14,concurrent,2,5,0,7
12313,12314,2017-03-20 16:59:00,5.5,medium,14,concurrent,1,5,3,9
12314,12315,2017-03-20 16:59:00,5.5,medium,14,concurrent,2,3,1,6
12315,12316,2017-03-20 16:59:00,5.5,medium,14,concurrent,1,7,1,9
12316,12317,2017-03-20 16:59:00,5.5,medium,14,concurrent,0,4,2,6
